sample_index,temporal_index,height_index,width_index,importance
1,1,5,5,0.9657307267189026
1,1,5,6,0.23893748223781586
1,1,5,7,0.6171035766601562
1,1,5,8,0.9233797192573547
1,1,5,9,0.9098953604698181
1,1,5,10,0.8354288339614868
1,1,5,11,0.9252012968063354
1,1,5,12,0.7696479558944702
1,1,5,13,0.3748737871646881
1,1,6,0,0.3739178776741028
1,1,6,1,0.3007030189037323
1,1,6,2,0.3076699674129486
1,1,6,3,0.8152201771736145
1,1,6,4,0.9286428093910217
1,1,6,5,0.8847182989120483
1,1,6,6,0.4373506009578705
1,1,6,7,0.2950926721096039
1,1,6,8,0.53230881690979
1,1,6,9,0.5386213660240173
1,1,6,10,0.49016085267066956
1,1,6,11,0.8976933360099792
1,1,6,12,0.8773277401924133
1,1,6,13,0.8106801509857178
1,2,0,0,0.36252453923225403
1,2,0,1,0.3671342432498932
1,2,0,2,0.3729006350040436
1,2,0,3,0.3706618845462799
1,2,0,4,0.7547693848609924
1,2,0,5,0.3560926616191864
1,2,0,6,0.3794303238391876
1,2,0,7,0.3319723606109619
1,2,0,8,0.8223044276237488
1,2,0,9,0.357258677482605
1,2,0,10,0.377593070268631
1,2,0,11,0.859216570854187
1,2,0,12,0.8201530575752258
1,2,0,13,0.2886776626110077
1,2,1,0,0.32371917366981506
1,2,1,1,0.8055973649024963
1,2,1,2,0.6989952921867371
1,2,1,3,0.34271106123924255
1,2,1,4,0.8787879347801208
1,2,1,5,0.8675583004951477
1,2,1,6,0.3362034857273102
1,2,1,7,0.34700629115104675
1,2,1,8,0.38818567991256714
1,2,1,9,0.7634223699569702
1,2,1,10,0.587043046951294
1,2,1,11,0.9067064523696899
1,2,1,12,0.8985998630523682
1,2,1,13,0.33358633518218994
1,2,2,0,0.32751232385635376
1,2,2,1,0.37440818548202515
1,2,2,2,0.3180713951587677
1,2,2,3,0.3600849211215973
1,2,2,4,0.786460280418396
1,2,2,5,0.2663831412792206
1,2,2,6,0.27725642919540405
1,2,2,7,0.3747491240501404
1,2,2,8,0.26692432165145874
1,2,2,9,0.3650059700012207
1,2,2,10,0.3656269907951355
1,2,2,11,0.8433277010917664
1,2,2,12,0.8720797300338745
1,2,2,13,0.3827741742134094
1,2,3,0,0.2334073930978775
1,2,3,1,0.2888262867927551
1,2,3,2,0.3128691613674164
1,2,3,3,0.27383551001548767
1,2,3,4,0.921717643737793
1,2,3,5,0.8782628178596497
1,2,3,6,0.8250799179077148
1,2,3,7,0.38083961606025696
1,2,3,8,0.32221975922584534
1,2,3,9,0.31488901376724243
1,2,3,10,0.3735353648662567
1,2,3,11,0.6405249238014221
1,2,3,12,0.36096712946891785
1,2,3,13,0.3848433196544647
1,2,4,0,0.3457058370113373
1,2,4,1,0.9255563616752625
1,2,4,2,0.8739138841629028
1,2,4,3,0.3493820130825043
1,2,4,4,0.8406538963317871
1,2,4,5,0.8431187868118286
1,2,4,6,0.29088473320007324
1,2,4,7,0.5563743114471436
1,2,4,8,0.9344627857208252
1,2,4,9,0.7781680822372437
1,2,4,10,0.42315876483917236
1,2,4,11,0.888728678226471
1,2,4,12,0.8733928799629211
1,2,4,13,0.3379616439342499
1,2,5,0,0.5368754863739014
1,2,5,1,0.810888409614563
1,2,5,2,0.8246003985404968
1,2,5,3,0.8163201212882996
1,2,5,4,0.8708218932151794
1,2,5,5,0.9135820865631104
1,2,5,6,0.33954334259033203
1,2,5,7,0.30222997069358826
1,2,5,8,0.7995090484619141
1,2,5,9,0.5774359703063965
1,2,5,10,0.6077359914779663
1,2,5,11,0.4107159376144409
1,2,5,12,0.2791324555873871
1,2,5,13,0.3186894953250885
1,2,6,0,0.3806157112121582
